station,date,angle,angle_1,angle_2,str,fromto,dist
556960-99999,2008-4-10,37.1453986472,303.87091332,311.394076161,4,True,57.9807622953
556960-99999,2008-4-15,293.344998045,274.103382714,311.394076161,6,True,53.8756665092
556960-99999,2008-4-20,60.7442805001,319.404412909,12.9135443911,5,False,27.913016185
556960-99999,2008-4-25,356.079247398,343.606200198,12.9135443911,4,False,24.8309027286
556960-99999,2008-5-25,290.821655679,271.866950016,306.170527649,4,True,44.1115825684
556960-99999,2008-5-30,9.15653529139,274.966551024,312.728803622,5,True,42.6512840203
556960-99999,2008-6-4,347.673991723,297.730539683,319.404412909,9,True,53.7319891443
556960-99999,2008-6-19,337.510918849,318.081090762,7.3853495751,6,True,38.0650258367
556960-99999,2008-6-24,346.806240285,318.081090762,12.9135443911,7,True,29.2347657412
556960-99999,2008-6-24,348.116229926,245.332848845,277.164486598,4,True,33.7405461442
556960-99999,2008-7-4,72.5739341541,346.239911501,12.9135443911,5,True,19.6657363743
556960-99999,2008-7-19,53.5425437748,284.041714133,0.272755622605,4,True,36.7948322856
556960-99999,2008-7-24,253.411519094,244.076379441,264.136349025,4,False,40.6067050913
556960-99999,2008-8-18,21.4799042094,281.175422386,303.545075872,4,True,41.4173614348
556960-99999,2008-9-2,354.477076147,245.332848845,277.164486598,4,False,31.9263255457
556960-99999,2008-9-12,316.457151037,308.81584712,324.512226017,6,True,52.2834438484
556960-99999,2008-9-22,6.14865739393,303.87091332,342.146018085,8,True,40.3212485927
556960-99999,2008-9-22,265.959033804,251.826676173,277.164486598,4,True,37.1682842312
556960-99999,2008-9-27,301.230407847,283.49476468,312.728803622,4,False,40.7893965519
556960-99999,2008-10-2,308.904422608,297.303986923,317.013294174,6,False,41.6118628096
556960-99999,2008-10-12,300.972800791,296.529902313,306.186400609,4,False,62.5997977624
548430-99999,2008-1-6,168.245594505,143.05275053,190.303846695,10,True,26.9440108757
548430-99999,2008-1-11,174.79805995,160.322127879,190.303846695,6,True,24.3402351433
548430-99999,2008-1-11,113.705571576,83.7047746248,135.808337738,4,False,38.6193418735
548430-99999,2008-1-16,49.6266369417,30.7691370925,66.3044816515,4,False,17.0183532585
548430-99999,2008-1-21,64.59637696,51.2379207635,75.783472296,4,False,20.9249847602
548430-99999,2008-1-26,181.136503471,157.911915667,198.386105511,4,True,12.1926936993
548430-99999,2008-2-15,30.5373942807,352.825870044,64.9164583305,6,False,25.6020947789
548430-99999,2008-2-20,74.3586599882,351.075337749,82.12232859,10,False,19.837416946
548430-99999,2008-2-25,30.0373388107,8.22375869264,51.2379207635,4,False,16.7957833637
548430-99999,2008-3-1,68.6519164417,51.2379207635,84.6768135833,4,False,20.1056223499
548430-99999,2008-3-6,30.0373388107,8.22375869264,51.2379207635,4,False,16.7957833637
548430-99999,2008-3-21,72.8465179217,65.0596331292,83.7047746248,4,True,35.763410099
548430-99999,2008-4-25,163.441563854,132.398984171,185.496019924,4,True,19.6997388675
548430-99999,2008-4-25,88.8918724797,76.3171822814,101.686898932,4,False,25.1967269487
548430-99999,2008-5-5,71.8725235089,56.5706028301,95.6444276376,5,False,27.4133054113
548430-99999,2008-5-20,115.884701162,95.6444276376,143.05275053,4,False,42.7349602798
548430-99999,2008-5-25,150.002329702,125.154706989,160.322127879,5,True,29.1946450897
548430-99999,2008-6-4,88.7584449834,75.783472296,101.686898932,4,False,17.2629083344
548430-99999,2008-6-24,142.098544707,130.716954864,155.239776785,5,True,24.4933637456
548430-99999,2008-9-12,66.4037612262,51.2379207635,82.12232859,5,False,23.2701552573
548430-99999,2008-9-22,77.7634702533,51.2379207635,92.8865951224,9,False,30.3031315527
548430-99999,2008-9-27,85.2142308676,75.783472296,101.686898932,8,False,32.6764050736
548430-99999,2008-10-2,87.2906417955,75.783472296,101.686898932,5,False,24.643425684
548430-99999,2008-10-7,69.3216403609,24.3143798934,101.686898932,14,False,31.5323735601
548430-99999,2008-10-12,177.693246364,167.039993879,190.303846695,5,True,23.3453864272
548430-99999,2008-10-12,72.8177235655,56.5706028301,84.6768135833,7,False,34.3937224102
548430-99999,2008-10-22,176.342454025,160.322127879,190.303846695,8,True,23.494688352
548430-99999,2008-10-22,72.6994320951,51.2379207635,95.6444276376,6,True,49.6944502523
548430-99999,2008-10-27,176.685609605,167.039993879,185.496019924,6,True,22.5734437569
548430-99999,2008-11-1,109.086334465,101.686898932,118.657744131,4,True,35.0722409364
548430-99999,2008-11-1,176.342454025,160.322127879,190.303846695,8,True,23.494688352
548430-99999,2008-11-6,172.283300253,160.322127879,182.751972782,6,True,21.65634401
548430-99999,2008-11-6,66.0514380155,24.3143798934,92.8865951224,9,False,28.6025029439
548430-99999,2008-11-11,175.743487543,155.239776785,190.303846695,9,True,22.5538662603
548430-99999,2008-11-11,68.6511639393,8.22375869264,99.6346281818,17,False,34.6369889918
548430-99999,2008-11-16,185.06158516,175.472230392,198.386105511,6,True,17.0798077284
548430-99999,2008-11-16,67.4890647492,8.22375869264,92.8865951224,15,False,37.3479343903
548430-99999,2008-11-21,182.662557049,175.472230392,190.303846695,6,True,19.6124504761
548430-99999,2008-11-21,76.6509636716,63.7840149603,85.2386810572,9,False,43.8983084603
548430-99999,2008-11-26,175.419116912,155.239776785,198.386105511,12,True,20.66232309
548430-99999,2008-12-1,175.419116912,155.239776785,198.386105511,12,True,20.66232309
504340-99999,2008-1-1,149.828814781,134.032266059,161.873199429,5,False,37.8080731568
504340-99999,2008-1-6,155.631718183,140.688547469,171.521143233,7,False,39.7560806617
504340-99999,2008-1-16,120.692465254,92.8961119244,153.199692828,4,True,46.3119572705
504340-99999,2008-1-21,176.796926564,158.992106106,206.749529107,4,True,27.5594259687
504340-99999,2008-2-10,181.976785484,167.893080049,206.749529107,4,True,31.786611553
504340-99999,2008-2-15,133.066049029,122.43640014,142.343519716,5,True,37.1119981497
504340-99999,2008-2-20,134.640434461,91.0425529478,174.207951457,13,True,53.7942269569
504340-99999,2008-2-25,136.65762295,129.21029822,145.201596796,5,True,30.0729294566
504340-99999,2008-3-1,121.000878073,92.8961119244,136.007826157,6,True,46.9552507316
504340-99999,2008-3-31,160.812764524,151.676036928,171.521143233,4,False,36.5690357864
504340-99999,2008-5-5,153.768932835,136.007826157,179.612975964,6,True,44.9827758433
504340-99999,2008-6-4,137.960634091,104.422390092,158.992106106,5,False,39.4445245346
504340-99999,2008-6-14,123.632901428,107.328660807,140.688547469,7,False,55.1858107544
504340-99999,2008-6-19,124.396634739,107.328660807,140.688547469,10,False,53.272912936
504340-99999,2008-6-24,125.760652646,92.8961119244,156.913410704,12,False,50.7511628291
504340-99999,2008-7-9,147.772732294,129.21029822,164.596615358,4,True,39.5833877126
504340-99999,2008-7-24,116.615201923,111.136396029,122.43640014,4,False,55.1124379183
504340-99999,2008-7-29,130.827821332,108.249083782,149.240245079,6,False,43.7812226597
504340-99999,2008-8-3,138.570361018,131.852217565,149.240245079,4,False,42.0796323899
504340-99999,2008-8-8,138.06564743,122.43640014,160.703509816,5,False,39.2423787598
504340-99999,2008-8-18,206.386121824,167.893080049,243.305789052,5,True,22.5955462119
504340-99999,2008-8-28,126.046184517,92.8961119244,145.201596796,6,False,37.737274368
504340-99999,2008-9-2,129.544849595,122.43640014,134.032266059,4,False,34.1894512419
504340-99999,2008-9-7,115.912100496,92.8961119244,132.500433961,6,False,56.1396464918
504340-99999,2008-9-12,160.729083447,151.676036928,167.893080049,5,True,29.352922631
504340-99999,2008-9-12,107.305960833,92.8961119244,115.855923,5,False,60.293556268
504340-99999,2008-9-12,134.296058094,123.913374507,145.201596796,6,False,43.1846650941
504340-99999,2008-9-17,172.231539887,164.380684336,179.612975964,4,True,41.505797712
504340-99999,2008-9-17,121.171167136,93.7028947135,156.913410704,6,False,57.8633119361
504340-99999,2008-10-7,153.087380426,140.601301946,172.585565975,5,True,53.1251035457
504340-99999,2008-11-1,158.31760984,133.999345763,174.207951457,6,False,48.0239871936
504340-99999,2008-11-6,224.118368603,195.800065272,256.554313943,5,True,17.785014424
504340-99999,2008-11-6,164.163283187,133.999345763,179.056581324,13,False,40.2672336501
504340-99999,2008-11-11,231.197944436,206.749529107,256.554313943,4,True,17.8861282611
504340-99999,2008-11-11,113.468230252,92.8961119244,129.21029822,7,False,55.716933997
504340-99999,2008-11-11,137.492461635,132.500433961,145.201596796,7,False,33.7043673367
504340-99999,2008-11-11,154.03926878,149.240245079,158.327382411,4,False,43.6899254684
504340-99999,2008-11-11,201.30116093,159.350368119,172.585565975,10,False,46.363190468
504340-99999,2008-11-16,216.009382268,195.800065272,243.305789052,4,True,19.4480393595
504340-99999,2008-11-16,111.150920228,92.8961119244,127.361343859,5,False,59.9662357311
504340-99999,2008-11-16,136.809615683,132.500433961,140.688547469,4,False,35.0417108112
504340-99999,2008-11-16,167.208539085,156.913410704,176.608260911,11,False,44.969780275
592780-99999,2008-1-1,21.7792113735,3.43445745322,38.5905463386,4,True,43.0804962822
592780-99999,2008-1-6,53.1991715656,45.5490758782,63.3264782747,4,False,27.8509411651
592780-99999,2008-1-6,337.679002786,334.393611988,340.148523876,4,False,33.4307528696
592780-99999,2008-1-11,110.415998712,356.745282867,38.5905463386,4,True,47.3229581218
592780-99999,2008-1-16,11.8755671968,3.43445745322,18.8870181065,4,False,31.4193928453
592780-99999,2008-2-10,42.4920318316,33.5025698076,54.6906563749,6,True,43.1678975596
592780-99999,2008-2-10,333.400096835,328.616849924,340.148523876,4,True,48.1903291549
592780-99999,2008-2-15,334.191205768,328.616849924,340.148523876,4,True,42.480959562
592780-99999,2008-2-15,61.5533991434,43.1316258574,85.9245890837,4,True,37.4224600993
592780-99999,2008-3-1,48.894514317,36.6451755989,54.6906563749,5,False,42.8171234099
592780-99999,2008-3-11,36.3195819569,5.45838396283,54.5607044106,6,False,34.8713672279
592780-99999,2008-3-16,42.5538539438,27.3741868191,56.9655776229,4,False,24.3933088997
592780-99999,2008-3-26,52.6224242478,44.6485652153,63.3264782747,4,False,37.9076803874
592780-99999,2008-3-31,34.7169744259,29.1921971882,38.5905463386,4,True,43.4551673669
592780-99999,2008-4-15,15.2068628355,342.823317012,38.5905463386,4,False,37.9360919014
592780-99999,2008-4-20,23.6534905349,358.298468869,53.1812089958,5,False,39.9937310308
592780-99999,2008-4-25,4.56983373492,342.823317012,18.8870181065,6,False,27.238342474
592780-99999,2008-4-30,3.8901324393,337.558047719,18.8870181065,7,False,31.0304204858
592780-99999,2008-5-5,1.96035370804,337.558047719,18.8870181065,4,False,30.1364188938
592780-99999,2008-5-10,347.298973618,337.558047719,7.96189155371,4,False,27.1593638505
592780-99999,2008-5-10,44.9883669672,18.8870181065,64.4908173375,4,False,45.8770415426
592780-99999,2008-5-15,350.608558926,337.558047719,7.96189155371,4,False,26.9965475573
592780-99999,2008-5-20,350.627500666,337.558047719,358.298468869,4,False,32.0027653786
592780-99999,2008-5-30,347.522190338,337.558047719,358.298468869,6,False,29.0234004564
592780-99999,2008-6-24,0.147705738007,328.616849924,33.9552040282,13,False,34.0798463762
592780-99999,2008-6-29,3.52528361232,345.060127634,33.9552040282,6,False,33.9875840005
592780-99999,2008-7-19,67.3353641523,45.5490758782,95.5320478184,5,True,43.7546438172
592780-99999,2008-7-29,63.8480091195,332.706321251,39.9112671083,6,False,40.0045996391
592780-99999,2008-8-8,335.718765619,330.715001604,345.060127634,4,False,40.8826878973
592780-99999,2008-8-13,336.994732477,328.616849924,348.855387377,7,False,38.5954785423
592780-99999,2008-9-2,325.68736434,317.172861344,342.823317012,4,True,18.4438194244
592780-99999,2008-10-12,336.638663834,330.715001604,348.164574955,4,False,45.2094946782
592780-99999,2008-10-17,333.431090837,328.616849924,340.148523876,5,False,41.8402310905
592780-99999,2008-10-27,85.424309453,350.179829678,358.298468869,4,True,37.1934714281
592780-99999,2008-11-1,87.6025847269,350.179829678,5.45838396283,4,True,32.5946039976
592780-99999,2008-11-6,343.350741415,339.755678476,347.567157839,5,True,45.2767226587
592780-99999,2008-11-21,30.3655121616,7.96189155371,53.1812089958,7,True,36.5175788142
543370-99999,2008-1-1,160.575345115,145.624790615,170.54115724,5,True,36.9941363953
543370-99999,2008-1-21,127.024293521,101.39684387,142.823451561,4,True,38.6566376238
543370-99999,2008-1-31,67.5845481577,35.5832223221,87.0908391545,5,False,23.6506011323
543370-99999,2008-2-15,161.527999504,155.488882241,166.813459554,4,False,36.7533662705
543370-99999,2008-2-20,149.968568247,136.572874948,164.408435926,4,False,34.9569727709
543370-99999,2008-3-1,97.6833515438,91.4290846125,104.161527672,5,True,58.5502237837
543370-99999,2008-4-5,165.505126054,155.488882241,176.589244439,4,True,34.2404216914
543370-99999,2008-4-10,163.084020025,129.733598355,181.088846004,6,True,31.6005562751
543370-99999,2008-4-15,174.721311748,166.813459554,181.088846004,5,True,27.1683215904
543370-99999,2008-4-15,87.326965302,79.4628426647,97.7017263593,5,False,32.5874777119
543370-99999,2008-5-25,107.824526569,94.4671744374,129.733598355,4,False,53.1734946452
543370-99999,2008-6-4,81.0313184865,53.3594322757,101.39684387,5,True,34.0518462378
543370-99999,2008-7-9,86.3701767008,79.4628426647,101.987724553,5,False,27.3144706034
543370-99999,2008-7-24,290.494093642,271.92679859,306.692474401,5,True,13.8385202562
543370-99999,2008-8-18,150.525636976,142.823451561,160.386134225,4,True,21.7756053815
543370-99999,2008-8-28,153.598633298,143.404079875,164.408435926,4,False,32.3522346836
543370-99999,2008-9-2,148.309520108,136.932424565,160.386134225,4,True,21.6505284613
543370-99999,2008-9-7,77.5254409786,53.3594322757,101.39684387,5,False,38.0601470864
543370-99999,2008-9-12,157.703472098,136.932424565,180.526050857,5,True,30.1757877135
543370-99999,2008-9-12,81.8329693461,53.3594322757,101.987724553,7,False,35.0725011349
543370-99999,2008-9-17,160.400010577,145.624790615,170.54115724,4,True,32.4161403407
543370-99999,2008-9-17,77.041090557,53.3594322757,101.39684387,4,False,44.1048004929
543370-99999,2008-9-22,295.135917405,288.472982665,306.692474401,4,True,14.8254699418
543370-99999,2008-9-22,161.030193967,145.624790615,180.526050857,6,True,23.5622249122
543370-99999,2008-9-22,93.1673535179,82.4264043716,105.535478265,5,False,28.7281680551
543370-99999,2008-9-27,295.135917405,288.472982665,306.692474401,4,True,14.8254699418
543370-99999,2008-9-27,93.5445036057,82.4264043716,104.513290632,12,False,39.4858093983
543370-99999,2008-10-2,89.6558621364,82.4264043716,104.513290632,6,False,34.2888813581
543370-99999,2008-10-22,141.333688433,120.175061008,155.488882241,4,True,28.0417044388
543370-99999,2008-10-27,166.990655685,159.401220296,177.339506963,4,True,35.8370262048
543370-99999,2008-10-27,135.562187363,120.175061008,152.371923743,4,True,31.4056084444
543370-99999,2008-11-1,169.377549802,158.6206349,181.306739102,8,True,31.4736703001
543370-99999,2008-11-1,122.18039084,105.535478265,136.572874948,5,True,28.3397751752
543370-99999,2008-11-6,171.811388543,159.401220296,181.306739102,8,True,30.3824198654
543370-99999,2008-11-6,84.0202259547,53.3594322757,104.513290632,12,False,43.4346729094
543370-99999,2008-11-11,170.34574925,158.6206349,181.306739102,9,True,28.9720053179
543370-99999,2008-11-11,80.392512033,35.5832223221,104.513290632,13,False,38.2508776711
543370-99999,2008-11-16,77.8479451993,35.5832223221,97.6013044265,11,False,47.1022376188
543370-99999,2008-11-21,178.674284435,171.775501778,181.306739102,4,True,19.5144366781
543370-99999,2008-11-26,178.407328941,171.775501778,181.306739102,5,True,22.6541235162
543370-99999,2008-12-1,175.403796488,160.386134225,181.306739102,6,True,20.4221033614
514630-99999,2008-1-1,232.730504447,224.11511464,242.835704716,7,False,62.5191585547
514630-99999,2008-1-6,277.570442133,270.805870351,281.798246021,4,True,60.8161552083
514630-99999,2008-1-6,229.012342504,224.11511464,234.73056227,6,False,53.5229574419
514630-99999,2008-1-6,246.559603182,239.319156807,254.503177573,5,False,69.0671891283
514630-99999,2008-1-11,261.612451197,259.347831878,264.532410081,6,True,43.5606186877
514630-99999,2008-1-11,234.170783223,224.11511464,246.965485726,5,False,62.4400357305
514630-99999,2008-1-21,245.850378344,232.654361844,264.532410081,8,True,61.8358527736
514630-99999,2008-1-26,265.744657783,259.440019695,282.171781476,5,True,60.8881535291
514630-99999,2008-2-15,246.649483628,219.507611701,264.048046823,5,True,43.382846573
514630-99999,2008-2-20,252.052554456,238.960786254,264.048046823,5,True,43.2634785655
514630-99999,2008-3-16,247.291343639,237.740354947,259.347831878,4,True,19.6781907964
514630-99999,2008-3-16,220.255645819,204.86858756,232.356223015,4,False,22.8093749561
514630-99999,2008-3-21,226.132501181,223.127933556,228.283415488,4,True,41.4820469649
514630-99999,2008-3-21,269.796951414,264.532410081,273.594758785,4,True,53.7696790384
514630-99999,2008-3-26,352.13824813,270.254766441,304.237599051,5,True,54.7728612525
514630-99999,2008-3-31,351.42318963,270.254766441,304.237599051,5,True,59.4829287909
